PostalCode,Province,City,Latitude,Longitude,AreaCode,TimeZone,DST
B1X 1Y8,NS,Boularderie East,46.243017,-60.465138,902,-0400,Y
B1X 1Y9,NS,Big Bras d'Or,46.287806,-60.405688,902,-0400,Y
B1X 1Z1,NS,Big Bras d'Or,46.282475,-60.415735,902,-0400,Y
B1X 1Z2,NS,Boularderie Center,46.227356,-60.487732,902,-0400,Y
B1X 1Z3,NS,Boularderie Center,46.22615,-60.48696,902,-0400,Y
B1X 1Z4,NS,Kempt Head,46.073424,-60.652606,902,-0400,Y
B1X 2A3,NS,Black Rock,46.303119,-60.389186,902,-0400,Y
B1Y 0A1,NS,Georges River,46.224688,-60.287723,902,-0400,Y
B1Y 0A3,NS,Georges River,46.228564,-60.295114,902,-0400,Y
B1Y 0A4,NS,Georges River,46.208689,-60.309464,902,-0400,Y
B1Y 0A5,NS,Millville,46.272414,-60.364788,902,-0400,Y
B1Y 0A6,NS,Little Bras d'Or,46.244561,-60.287983,902,-0400,Y
B1Y 0A7,NS,Little Bras d'Or,46.244561,-60.287983,902,-0400,Y
B1Y 0A9,NS,Florence,46.267083,-60.244686,902,-0400,Y
B1Y 0B1,NS,Alder Point,46.275334,-60.295202,902,-0400,Y
B1Y 0B2,NS,Florence,46.267083,-60.244686,902,-0400,Y
B1Y 0B3,NS,Bras d'Or,46.253501,-60.311008,902,-0400,Y
B1Y 0B4,NS,Georges River,46.208689,-60.309464,902,-0400,Y
B1Y 0B5,NS,Southside Boularderie,46.150482,-60.530523,902,-0400,Y
B1Y 0B7,NS,Long Island,46.202668,-60.347952,902,-0400,Y
B1Y 0B8,NS,Boisdale,46.11839,-60.481803,902,-0400,Y
B1Y 0B9,NS,Little Bras d'Or,46.244561,-60.287983,902,-0400,Y
B1Y 1A1,NS,Alder Point,46.275334,-60.295202,902,-0400,Y
B1Y 1A2,NS,Alder Point,46.27654,-60.295804,902,-0400,Y
B1Y 1A3,NS,Alder Point,46.281615,-60.296145,902,-0400,Y
B1Y 1A4,NS,Alder Point,46.281615,-60.296664,902,-0400,Y
B1Y 1A5,NS,Alder Point,46.285569,-60.292108,902,-0400,Y
B1Y 1A6,NS,Alder Point,46.285197,-60.292969,902,-0400,Y
B1Y 1A7,NS,Alder Point,46.288667,-60.286521,902,-0400,Y
B1Y 1A8,NS,Alder Point,46.291935,-60.283858,902,-0400,Y
B1Y 1A9,NS,Alder Point,46.297522,-60.284377,902,-0400,Y
B1Y 1B1,NS,Alder Point,46.298215,-60.284206,902,-0400,Y
B1Y 1B2,NS,Alder Point,46.305701,-60.278878,902,-0400,Y
B1Y 1B3,NS,Alder Point,46.305869,-60.279049,902,-0400,Y
B1Y 1B4,NS,Alder Point,46.309226,-60.281542,902,-0400,Y
B1Y 1B5,NS,Alder Point,46.309051,-60.281624,902,-0400,Y
B1Y 1B6,NS,Alder Point,46.290733,-60.284199,902,-0400,Y
B1Y 1B7,NS,Alder Point,46.290559,-60.284206,902,-0400,Y
B1Y 1B8,NS,Alder Point,46.287891,-60.288413,902,-0400,Y
B1Y 1B9,NS,Alder Point,46.287717,-60.288673,902,-0400,Y
B1Y 1C1,NS,Alder Point,46.30174,-60.281966,902,-0400,Y
B1Y 1C2,NS,Alder Point,46.301484,-60.281966,902,-0400,Y
B1Y 1C3,NS,Alder Point,46.309745,-60.28034,902,-0400,Y
B1Y 1C4,NS,Alder Point,46.309656,-60.28077,902,-0400,Y
B1Y 1C5,NS,Alder Point,46.293052,-60.281972,902,-0400,Y
B1Y 1C6,NS,Alder Point,46.292966,-60.282314,902,-0400,Y
B1Y 1C7,NS,Alder Point,46.269662,-60.287122,902,-0400,Y
B1Y 1C8,NS,Florence,46.267083,-60.244686,902,-0400,Y
B1Y 1C9,NS,Florence,46.255994,-60.269767,902,-0400,Y
B1Y 1E1,NS,Florence,46.257111,-60.266249,902,-0400,Y
B1Y 1E2,NS,Florence,46.256681,-60.267622,902,-0400,Y
B1Y 1E3,NS,Florence,46.256766,-60.26573,902,-0400,Y
B1Y 1E4,NS,Florence,46.256596,-60.264098,902,-0400,Y
B1Y 1E5,NS,Florence,46.246883,-60.273462,902,-0400,Y
B1Y 1E6,NS,Florence,46.246709,-60.273981,902,-0400,Y
B1Y 1E7,NS,Florence,46.26012,-60.265218,902,-0400,Y
B1Y 1E8,NS,Florence,46.260376,-60.2653,902,-0400,Y
B1Y 1E9,NS,Florence,46.261151,-60.264098,902,-0400,Y
B1Y 1G1,NS,Florence,46.260977,-60.263838,902,-0400,Y
B1Y 1G2,NS,Florence,46.261664,-60.263237,902,-0400,Y
B1Y 1G3,NS,Florence,46.262012,-60.262213,902,-0400,Y
B1Y 1G4,NS,Florence,46.262442,-60.262035,902,-0400,Y
B1Y 1G5,NS,Florence,46.254359,-60.268052,902,-0400,Y
B1Y 1G6,NS,Florence,46.254618,-60.267964,902,-0400,Y
B1Y 1G7,NS,Florence,46.263556,-60.261953,902,-0400,Y
B1Y 1G8,NS,Florence,46.263217,-60.261953,902,-0400,Y
B1Y 1G9,NS,Florence,46.260376,-60.264098,902,-0400,Y
B1Y 1H1,NS,Florence,46.260209,-60.264269,902,-0400,Y
B1Y 1H2,NS,Florence,46.260721,-60.264958,902,-0400,Y
B1Y 1H3,NS,Florence,46.260806,-60.264699,902,-0400,Y
B1Y 1H4,NS,Florence,46.262698,-60.262124,902,-0400,Y
B1Y 1H5,NS,Florence,46.262787,-60.261775,902,-0400,Y
B1Y 1H6,NS,Florence,46.261496,-60.26599,902,-0400,Y
B1Y 1H7,NS,Florence,46.261582,-60.26573,902,-0400,Y
B1Y 1H8,NS,Florence,46.264935,-60.246059,902,-0400,Y
B1Y 1H9,NS,Florence,46.264935,-60.245882,902,-0400,Y
B1Y 1J1,NS,Florence,46.256425,-60.260833,902,-0400,Y
B1Y 1J2,NS,Florence,46.256681,-60.260662,902,-0400,Y
B1Y 1J3,NS,Florence,46.255994,-60.260232,902,-0400,Y
B1Y 1J4,NS,Florence,46.256251,-60.26015,902,-0400,Y
B1Y 1J5,NS,Florence,46.262787,-60.255936,902,-0400,Y
B1Y 1J6,NS,Florence,46.262524,-60.256106,902,-0400,Y
B1Y 1J7,NS,Florence,46.258573,-60.263667,902,-0400,Y
B1Y 1J8,NS,Florence,46.258747,-60.263927,902,-0400,Y
B1Y 1J9,NS,Florence,46.257111,-60.25946,902,-0400,Y
B1Y 1K1,NS,Florence,46.257712,-60.259802,902,-0400,Y
B1Y 1K2,NS,Florence,46.257111,-60.25903,902,-0400,Y
B1Y 1K3,NS,Florence,46.252129,-60.25207,902,-0400,Y
B1Y 1K4,NS,Florence,46.252211,-60.252411,902,-0400,Y
B1Y 1K5,NS,Florence,46.252129,-60.255075,902,-0400,Y
B1Y 1K6,NS,Florence,46.254277,-60.258941,902,-0400,Y
B1Y 1K7,NS,Florence,46.254707,-60.259119,902,-0400,Y
B1Y 1K8,NS,Florence,46.258488,-60.264446,902,-0400,Y
B1Y 1K9,NS,Florence,46.257367,-60.262814,902,-0400,Y
B1Y 1L1,NS,Florence,46.258918,-60.264446,902,-0400,Y
B1Y 1L2,NS,Florence,46.259604,-60.2653,902,-0400,Y
B1Y 1L3,NS,Florence,46.260209,-60.266591,902,-0400,Y
B1Y 1L4,NS,Florence,46.260291,-60.26616,902,-0400,Y
B1Y 1L5,NS,Florence,46.260209,-60.263155,902,-0400,Y
B1Y 1L6,NS,Florence,46.259515,-60.264617,902,-0400,Y
B1Y 1L7,NS,Florence,46.26055,-60.263066,902,-0400,Y
B1Y 1L8,NS,Florence,46.261066,-60.262295,902,-0400,Y
B1Y 1L9,NS,Florence,46.259174,-60.266932,902,-0400,Y
B1Y 1M1,NS,Florence,46.258829,-60.26685,902,-0400,Y
B1Y 1M2,NS,Florence,46.255994,-60.265047,902,-0400,Y
B1Y 1M3,NS,Florence,46.256251,-60.2653,902,-0400,Y
B1Y 1M4,NS,Florence,46.25608,-60.267964,902,-0400,Y
B1Y 1M5,NS,Florence,46.256251,-60.267711,902,-0400,Y
B1Y 1M6,NS,Florence,46.265707,-60.244939,902,-0400,Y
B1Y 1M7,NS,Florence,46.265536,-60.245281,902,-0400,Y
B1Y 1M8,NS,Florence,46.253758,-60.254652,902,-0400,Y
B1Y 1M9,NS,Florence,46.253758,-60.254133,902,-0400,Y
B1Y 1N1,NS,Florence,46.255475,-60.267711,902,-0400,Y
B1Y 1N2,NS,Florence,46.25161,-60.270286,902,-0400,Y
B1Y 1N3,NS,Florence,46.249981,-60.270627,902,-0400,Y
B1Y 1N4,NS,Florence,46.24594,-60.273291,902,-0400,Y
B1Y 1N5,NS,Florence,46.257111,-60.260573,902,-0400,Y
B1Y 1N6,NS,Florence,46.258054,-60.259802,902,-0400,Y
B1Y 1N7,NS,Florence,46.25969,-60.257568,902,-0400,Y
B1Y 1N8,NS,Florence,46.260291,-60.256885,902,-0400,Y
B1Y 1N9,NS,Florence,46.257542,-60.25903,902,-0400,Y
B1Y 1P1,NS,Florence,46.257456,-60.258688,902,-0400,Y
B1Y 1P2,NS,Florence,46.260895,-60.266249,902,-0400,Y
B1Y 1P3,NS,Florence,46.260806,-60.265819,902,-0400,Y
B1Y 1P4,NS,Florence,46.261582,-60.2653,902,-0400,Y
B1Y 1P5,NS,Florence,46.261496,-60.26487,902,-0400,Y
B1Y 1P6,NS,Florence,46.261066,-60.263244,902,-0400,Y
B1Y 1P7,NS,Florence,46.261151,-60.262814,902,-0400,Y
B1Y 1P8,NS,Florence,46.261664,-60.264016,902,-0400,Y
B1Y 1P9,NS,Florence,46.262183,-60.264269,902,-0400,Y
B1Y 1R1,NS,Florence,46.262268,-60.264699,902,-0400,Y
B1Y 1R2,NS,Florence,46.264761,-60.250267,902,-0400,Y
B1Y 1R3,NS,Florence,46.26416,-60.251127,902,-0400,Y
B1Y 1R4,NS,Florence,46.265967,-60.246059,902,-0400,Y
B1Y 1R5,NS,Florence,46.266308,-60.24511,902,-0400,Y
B1Y 1R6,NS,Florence,46.259864,-60.258941,902,-0400,Y
B1Y 1R7,NS,Florence,46.260035,-60.258688,902,-0400,Y
B1Y 1R8,NS,Florence,46.259433,-60.259631,902,-0400,Y
B1Y 1R9,NS,Florence,46.262613,-60.263326,902,-0400,Y
B1Y 1S1,NS,Florence,46.262524,-60.263585,902,-0400,Y
B1Y 1S2,NS,Florence,46.257193,-60.259119,902,-0400,Y
B1Y 1S3,NS,Florence,46.260291,-60.256284,902,-0400,Y
B1Y 1S4,NS,Florence,46.261237,-60.267793,902,-0400,Y
B1Y 1S5,NS,Florence,46.261496,-60.267622,902,-0400,Y
B1Y 1S6,NS,Florence,46.266308,-60.27312,902,-0400,Y
B1Y 1S7,NS,Florence,46.267688,-60.274753,902,-0400,Y
B1Y 1S8,NS,Little Pond,46.269317,-60.279992,902,-0400,Y
B1Y 1S9,NS,Little Pond,46.275167,-60.27226,902,-0400,Y
B1Y 1T1,NS,Little Pond,46.269235,-60.283687,902,-0400,Y
B1Y 1T2,NS,Little Pond,46.273616,-60.273038,902,-0400,Y
B1Y 1T3,NS,Little Pond,46.276284,-60.271918,902,-0400,Y
B1Y 1T4,NS,Little Pond,46.278176,-60.271058,902,-0400,Y
B1Y 1T5,NS,Little Pond,46.278001,-60.270457,902,-0400,Y
B1Y 1T6,NS,Little Pond,46.281358,-60.274152,902,-0400,Y
B1Y 1T7,NS,Little Pond,46.279637,-60.270627,902,-0400,Y
B1Y 1T8,NS,Little Pond,46.281184,-60.262984,902,-0400,Y
B1Y 1T9,NS,Little Pond,46.280665,-60.266249,902,-0400,Y
B1Y 1V1,NS,Little Pond,46.281526,-60.273892,902,-0400,Y
B1Y 1V2,NS,Little Pond,46.284541,-60.273981,902,-0400,Y
B1Y 1V3,NS,Little Pond,46.288752,-60.268141,902,-0400,Y
B1Y 1V4,NS,Little Pond,46.289097,-60.267192,902,-0400,Y
B1Y 1V5,NS,Little Pond,46.289353,-60.267021,902,-0400,Y
B1Y 1V6,NS,Little Pond,46.289008,-60.268312,902,-0400,Y
B1Y 1V7,NS,Little Pond,46.291593,-60.267281,902,-0400,Y
B1Y 1V8,NS,Little Pond,46.29047,-60.274152,902,-0400,Y
B1Y 1W1,NS,Alder Point,46.292966,-60.273722,902,-0400,Y
B1Y 1W2,NS,Alder Point,46.291675,-60.277587,902,-0400,Y
B1Y 1W3,NS,Mill Creek,46.264334,-60.295804,902,-0400,Y
B1Y 1W4,NS,Mill Creek,46.26373,-60.296487,902,-0400,Y
B1Y 1W5,NS,Mill Creek,46.271465,-60.298119,902,-0400,Y
B1Y 1W6,NS,Mill Creek,46.268285,-60.297006,902,-0400,Y
B1Y 1W7,NS,Mill Creek,46.270177,-60.299929,902,-0400,Y
B1Y 1W8,NS,Mill Creek,46.270434,-60.29984,902,-0400,Y
B1Y 1W9,NS,Mill Creek,46.27267,-60.299321,902,-0400,Y
B1Y 1X1,NS,Mill Creek,46.275078,-60.307401,902,-0400,Y
B1Y 1X2,NS,Mill Creek,46.275423,-60.312039,902,-0400,Y
B1Y 1X3,NS,Mill Creek,46.275679,-60.311779,902,-0400,Y
B1Y 1X4,NS,Mill Creek,46.275764,-60.311438,902,-0400,Y
B1Y 1X5,NS,Mill Creek,46.275078,-60.310236,902,-0400,Y
B1Y 1X6,NS,Mill Creek,46.276796,-60.301732,902,-0400,Y
B1Y 1X7,NS,Mill Creek,46.275597,-60.304218,902,-0400,Y
B1Y 1X8,NS,Mill Creek,46.275508,-60.301555,902,-0400,Y
B1Y 1X9,NS,Mill Creek,46.276369,-60.300872,902,-0400,Y
B1Y 1Y1,NS,Mill Creek,46.27654,-60.301561,902,-0400,Y
B1Y 1Y2,NS,Georges River,46.210065,-60.310577,902,-0400,Y
B1Y 1Y3,NS,Mill Creek,46.279723,-60.302504,902,-0400,Y
B1Y 1Y4,NS,Mill Creek,46.284623,-60.30637,902,-0400,Y
B1Y 1Y5,NS,Mill Creek,46.283506,-60.303446,902,-0400,Y
B1Y 1Y6,NS,Mill Creek,46.289353,-60.300182,902,-0400,Y
B1Y 1Y7,NS,Mill Creek,46.289097,-60.299922,902,-0400,Y
B1Y 1Y8,NS,Mill Creek,46.291761,-60.29219,902,-0400,Y
B1Y 1Y9,NS,Mill Creek,46.29185,-60.293823,902,-0400,Y
B1Y 1Z1,NS,Mill Creek,46.290214,-60.289274,902,-0400,Y
B1Y 1Z2,NS,Mill Creek,46.292191,-60.289185,902,-0400,Y
B1Y 1Z3,NS,Mill Creek,46.294172,-60.295544,902,-0400,Y
B1Y 1Z4,NS,Mill Creek,46.293742,-60.296145,902,-0400,Y
B1Y 1Z5,NS,Point Aconi,46.30217,-60.288844,902,-0400,Y
B1Y 1Z6,NS,Point Aconi,46.304666,-60.288413,902,-0400,Y
B1Y 1Z7,NS,Point Aconi,46.310947,-60.290647,902,-0400,Y
B1Y 1Z8,NS,Point Aconi,46.311203,-60.291248,902,-0400,Y
B1Y 1Z9,NS,Point Aconi,46.314816,-60.297006,902,-0400,Y
B1Y 2A1,NS,Point Aconi,46.313955,-60.294513,902,-0400,Y
B1Y 2A2,NS,Point Aconi,46.317917,-60.299068,902,-0400,Y
B1Y 2A3,NS,Point Aconi,46.318173,-60.299239,902,-0400,Y
B1Y 2A4,NS,Point Aconi,46.319307,-60.297948,902,-0400,Y
B1Y 2A7,NS,Point Aconi,46.323945,-60.295025,902,-0400,Y
B1Y 2A8,NS,Point Aconi,46.325492,-60.294342,902,-0400,Y
B1Y 2B2,NS,Groves Point,46.25273,-60.308002,902,-0400,Y
B1Y 2B3,NS,Groves Point,46.252986,-60.310926,902,-0400,Y
B1Y 2B4,NS,Groves Point,46.253071,-60.311178,902,-0400,Y
B1Y 2B5,NS,Bras d'Or,46.253501,-60.311008,902,-0400,Y
B1Y 2B6,NS,Groves Point,46.253758,-60.31264,902,-0400,Y
B1Y 2B7,NS,Bras d'Or,46.25582,-60.314361,902,-0400,Y
B1Y 2B8,NS,Bras d'Or,46.255738,-60.313842,902,-0400,Y
B1Y 2B9,NS,Millville,46.259515,-60.324238,902,-0400,Y
B1Y 2C1,NS,Millville,46.204649,-60.383005,902,-0400,Y
B1Y 2C2,NS,Millville,46.261582,-60.327844,902,-0400,Y
B1Y 2C3,NS,Millville,46.265622,-60.333773,902,-0400,Y
B1Y 2C4,NS,Millville,46.271383,-60.34022,902,-0400,Y
B1Y 2C5,NS,Millville,46.269143,-60.337215,902,-0400,Y
B1Y 2C6,NS,Millville,46.270522,-60.336696,902,-0400,Y
B1Y 2C7,NS,Millville,46.270867,-60.337215,902,-0400,Y
B1Y 2C9,NS,Millville,46.273019,-60.34675,902,-0400,Y
B1Y 2E1,NS,Millville,46.27293,-60.351046,902,-0400,Y
B1Y 2E2,NS,Millville,46.273357,-60.352159,902,-0400,Y
B1Y 2E3,NS,Millville,46.27878,-60.341593,902,-0400,Y
B1Y 2E4,NS,Millville,46.279378,-60.342023,902,-0400,Y
B1Y 2E5,NS,Millville,46.284623,-60.33841,902,-0400,Y
B1Y 2E6,NS,Millville,46.284797,-60.338759,902,-0400,Y
B1Y 2E7,NS,Millville,46.286689,-60.333178,902,-0400,Y
B1Y 2E8,NS,Millville,46.296405,-60.333779,902,-0400,Y
B1Y 2E9,NS,Millville,46.297614,-60.338499,902,-0400,Y
B1Y 2G1,NS,Millville,46.300623,-60.343567,902,-0400,Y
B1Y 2G2,NS,Millville,46.305097,-60.352337,902,-0400,Y
B1Y 2G3,NS,Millville,46.304578,-60.348294,902,-0400,Y
B1Y 2G4,NS,Millville,46.278176,-60.360062,902,-0400,Y
B1Y 2G5,NS,Millville,46.279897,-60.360841,902,-0400,Y
B1Y 2G6,NS,Millville,46.285228,-60.364877,902,-0400,Y
B1Y 2G7,NS,Millville,46.284452,-60.364966,902,-0400,Y
B1Y 2G8,NS,Millville,46.296067,-60.360321,902,-0400,Y
B1Y 2G9,NS,Millville,46.296149,-60.360663,902,-0400,Y
B1Y 2H1,NS,Millville,46.303287,-60.357145,902,-0400,Y
B1Y 2H2,NS,Millville,46.301309,-60.35886,902,-0400,Y
B1Y 2H3,NS,Millville,46.308966,-60.352849,902,-0400,Y
B1Y 2H4,NS,Millville,46.306558,-60.355684,902,-0400,Y
B1Y 2H5,NS,Millville,46.273357,-60.362985,902,-0400,Y
B1Y 2H6,NS,Millville,46.273101,-60.360923,902,-0400,Y
B1Y 2H7,NS,Millville,46.272069,-60.365137,902,-0400,Y
B1Y 2H8,NS,Millville,46.273186,-60.366079,902,-0400,Y
B1Y 2H9,NS,Millville,46.271554,-60.367541,902,-0400,Y
B1Y 2J1,NS,Millville,46.271813,-60.367111,902,-0400,Y
B1Y 2J2,NS,Millville,46.272158,-60.370635,902,-0400,Y
B1Y 2J3,NS,Millville,46.2725,-60.370205,902,-0400,Y
B1Y 2J4,NS,Millville,46.274047,-60.374071,902,-0400,Y
B1Y 2J5,NS,Millville,46.273531,-60.373729,902,-0400,Y
B1Y 2J6,NS,Millville,46.270003,-60.37347,902,-0400,Y
B1Y 2J7,NS,Millville,46.268805,-60.37364,902,-0400,Y
B1Y 2J8,NS,Millville,46.270778,-60.377165,902,-0400,Y
B1Y 2J9,NS,Millville,46.271127,-60.378797,902,-0400,Y
B1Y 2K1,NS,Bras d'Or,46.252299,-60.288926,902,-0400,Y
B1Y 2K2,NS,Bras d'Or,46.252299,-60.289274,902,-0400,Y
B1Y 2K3,NS,Bras d'Or,46.255738,-60.290305,902,-0400,Y
B1Y 2K4,NS,Bras d'Or,46.256425,-60.290387,902,-0400,Y
B1Y 2K5,NS,Bras d'Or,46.259433,-60.290817,902,-0400,Y
B1Y 2K6,NS,Bras d'Or,46.261664,-60.29202,902,-0400,Y
B1Y 2K7,NS,Bras d'Or,46.26459,-60.292621,902,-0400,Y
B1Y 2K8,NS,Bras d'Or,46.253245,-60.286952,902,-0400,Y
B1Y 2K9,NS,Bras d'Or,46.253846,-60.279049,902,-0400,Y
B1Y 2L1,NS,Bras d'Or,46.254963,-60.27381,902,-0400,Y
B1Y 2L2,NS,Bras d'Or,46.254103,-60.28523,902,-0400,Y
B1Y 2L3,NS,Bras d'Or,46.254359,-60.285148,902,-0400,Y
B1Y 2L4,NS,Bras d'Or,46.258658,-60.293912,902,-0400,Y
B1Y 2L5,NS,Bras d'Or,46.258399,-60.293741,902,-0400,Y
B1Y 2L6,NS,Bras d'Or,46.260376,-60.289533,902,-0400,Y
B1Y 2L7,NS,Bras d'Or,46.26012,-60.289527,902,-0400,Y
B1Y 2L8,NS,Bras d'Or,46.25204,-60.277328,902,-0400,Y
B1Y 2L9,NS,Bras d'Or,46.251866,-60.278018,902,-0400,Y
B1Y 2M1,NS,Bras d'Or,46.253071,-60.29245,902,-0400,Y
B1Y 2M2,NS,Bras d'Or,46.253416,-60.29202,902,-0400,Y
B1Y 2M3,NS,Bras d'Or,46.253245,-60.290729,902,-0400,Y
B1Y 2M4,NS,Bras d'Or,46.259259,-60.287901,902,-0400,Y
B1Y 2M5,NS,Bras d'Or,46.259085,-60.288413,902,-0400,Y
B1Y 2M6,NS,Bras d'Or,46.252954,-60.296039,902,-0400,Y
B1Y 2M7,NS,Bras d'Or,46.255994,-60.296835,902,-0400,Y
B1Y 2M8,NS,Bras d'Or,46.25608,-60.296487,902,-0400,Y
B1Y 2M9,NS,Bras d'Or,46.252641,-60.293399,902,-0400,Y
B1Y 2N1,NS,Bras d'Or,46.252897,-60.291767,902,-0400,Y
B1Y 2N2,NS,Bras d'Or,46.269143,-60.281371,902,-0400,Y
B1Y 2N3,NS,Florence,46.241299,-60.269166,902,-0400,Y
B1Y 2N4,NS,Bras d'Or,46.253245,-60.298809,902,-0400,Y
B1Y 2N5,NS,Bras d'Or,46.252897,-60.304567,902,-0400,Y
B1Y 2N6,NS,Dalem Lake,46.254618,-60.408604,902,-0400,Y
B1Y 2N7,NS,Dalem Lake,46.254618,-60.408263,902,-0400,Y
B1Y 2N8,NS,Southside Boularderie,46.143266,-60.542291,902,-0400,Y
B1Y 2N9,NS,Southside Boularderie,46.143095,-60.542032,902,-0400,Y
B1Y 2P1,NS,Southside Boularderie,46.146189,-60.536534,902,-0400,Y
B1Y 2P2,NS,Southside Boularderie,46.143266,-60.542291,902,-0400,Y
B1Y 2P3,NS,Southside Boularderie,46.147476,-60.532838,902,-0400,Y
B1Y 2P4,NS,Southside Boularderie,46.149023,-60.529314,902,-0400,Y
B1Y 2P6,NS,Southside Boularderie,46.154699,-60.52262,902,-0400,Y
B1Y 2P7,NS,Southside Boularderie,46.164234,-60.508871,902,-0400,Y
B1Y 2P8,NS,Southside Boularderie,46.159593,-60.515141,902,-0400,Y
B1Y 2P9,NS,Southside Boularderie,46.173175,-60.490314,902,-0400,Y
B1Y 2R1,NS,Southside Boularderie,46.182891,-60.471496,902,-0400,Y
B1Y 2R2,NS,Southside Boularderie,46.183318,-60.471408,902,-0400,Y
B1Y 2R3,NS,Southside Boularderie,46.190886,-60.463334,902,-0400,Y
B1Y 2R4,NS,Southside Boularderie,46.188563,-60.465827,902,-0400,Y
B1Y 2R5,NS,Southside Boularderie,46.197508,-60.456204,902,-0400,Y
B1Y 2R6,NS,Southside Boularderie,46.206025,-60.445378,902,-0400,Y
B1Y 2R7,NS,Southside Boularderie,46.209208,-60.441341,902,-0400,Y
B1Y 2R8,NS,Southside Boularderie,46.209635,-60.441423,902,-0400,Y
B1Y 2R9,NS,Georges River,46.19063,-60.354652,902,-0400,Y
B1Y 2S1,NS,Southside Boularderie,46.214884,-60.43404,902,-0400,Y
B1Y 2S2,NS,Southside Boularderie,46.218237,-60.434982,902,-0400,Y
B1Y 2S3,NS,Southside Boularderie,46.218066,-60.433609,902,-0400,Y
B1Y 2S4,NS,Southside Boularderie,46.219269,-60.443916,902,-0400,Y
B1Y 2S5,NS,Southside Boularderie,46.224087,-60.418658,902,-0400,Y
B1Y 2S6,NS,Southside Boularderie,46.22168,-60.424327,902,-0400,Y
B1Y 2S7,NS,Hillside Boularderie,46.228131,-60.411268,902,-0400,Y
B1Y 2S8,NS,Hillside Boularderie,46.235285,-60.407662,902,-0400,Y
B1Y 2S9,NS,Georges River,46.190367,-60.355253,902,-0400,Y
B1Y 2T1,NS,Hillside Boularderie,46.241381,-60.40775,902,-0400,Y
B1Y 2T2,NS,Hillside Boularderie,46.245677,-60.408174,902,-0400,Y
B1Y 2T3,NS,Hillside Boularderie,46.245247,-60.407832,902,-0400,Y
B1Y 2T4,NS,Hillside Boularderie,46.231157,-60.400449,902,-0400,Y
B1Y 2T5,NS,Hillside Boularderie,46.231157,-60.399499,902,-0400,Y
B1Y 2T6,NS,Hillside Boularderie,46.232188,-60.394862,902,-0400,Y
B1Y 2T7,NS,Hillside Boularderie,46.232017,-60.394001,902,-0400,Y
B1Y 2T8,NS,Hillside Boularderie,46.241644,-60.37905,902,-0400,Y
B1Y 2T9,NS,Hillside Boularderie,46.241214,-60.379221,902,-0400,Y
B1Y 2V1,NS,Hillside Boularderie,46.244134,-60.370376,902,-0400,Y
B1Y 2V2,NS,Hillside Boularderie,46.243874,-60.370294,902,-0400,Y
B1Y 2V3,NS,Hillside Boularderie,46.240784,-60.365048,902,-0400,Y
B1Y 2V5,NS,Hillside Boularderie,46.232874,-60.35345,902,-0400,Y
B1Y 2V6,NS,Groves Point,46.231758,-60.345029,902,-0400,Y
B1Y 2V7,NS,Groves Point,46.230989,-60.343827,902,-0400,Y
B1Y 2V8,NS,Groves Point,46.232188,-60.327844,902,-0400,Y
B1Y 2V9,NS,Groves Point,46.231717,-60.333785,902,-0400,Y
B1Y 2W1,NS,Groves Point,46.23047,-60.335152,902,-0400,Y
B1Y 2W2,NS,Groves Point,46.233137,-60.331628,902,-0400,Y
B1Y 2W3,NS,Groves Point,46.236143,-60.321232,902,-0400,Y
B1Y 2W4,NS,Groves Point,46.23992,-60.316854,902,-0400,Y
B1Y 2W5,NS,Groves Point,46.247402,-60.314703,902,-0400,Y
B1Y 2W6,NS,Groves Point,46.248,-60.315392,902,-0400,Y
B1Y 2W7,NS,Groves Point,46.250407,-60.321745,902,-0400,Y
B1Y 2W8,NS,Groves Point,46.250749,-60.321833,902,-0400,Y
B1Y 2W9,NS,Groves Point,46.246022,-60.305858,902,-0400,Y
B1Y 2X1,NS,Little Bras d'Or,46.244561,-60.287983,902,-0400,Y
B1Y 2X3,NS,Groves Point,46.248857,-60.303966,902,-0400,Y
B1Y 2X4,NS,Groves Point,46.250578,-60.304048,902,-0400,Y
B1Y 2X5,NS,Groves Point,46.250578,-60.30611,902,-0400,Y
B1Y 2X6,NS,Groves Point,46.250749,-60.305769,902,-0400,Y
B1Y 2X7,NS,Groves Point,46.25161,-60.303617,902,-0400,Y
B1Y 2X8,NS,Dalem Lake,46.256336,-60.410066,902,-0400,Y
B1Y 2X9,NS,Dalem Lake,46.250407,-60.417798,902,-0400,Y
B1Y 2Y1,NS,Dalem Lake,46.251698,-60.418146,902,-0400,Y
B1Y 2Y2,NS,Little Bras d'Or,46.246627,-60.289615,902,-0400,Y
B1Y 2Y3,NS,Little Bras d'Or,46.246627,-60.289615,902,-0400,Y
B1Y 2Y4,NS,Little Bras d'Or,46.243618,-60.284377,902,-0400,Y
B1Y 2Y5,NS,Little Bras d'Or,46.24439,-60.279992,902,-0400,Y
B1Y 2Y6,NS,Little Bras d'Or,46.247139,-60.280251,902,-0400,Y
B1Y 2Y7,NS,Little Bras d'Or,46.247402,-60.280169,902,-0400,Y
B1Y 2Y8,NS,Little Bras d'Or,46.244479,-60.277246,902,-0400,Y
B1Y 2Z2,NS,Little Bras d'Or,46.241125,-60.270887,902,-0400,Y
B1Y 2Z3,NS,Little Bras d'Or,46.237003,-60.2653,902,-0400,Y
B1Y 2Z4,NS,Little Bras d'Or,46.238376,-60.266249,902,-0400,Y
