"Payroll_ID","Payment_Date","Employee_ID","Payment_Salary","Payment_Bonus","Payment_Status"
"8411600","2022-11-17","582","1726.03","2607.00","Cleared"
"8411601","2022-11-17","690","3835.62","4001.00","Cleared"
"8411602","2022-11-17","695","24931.51","158.00","Cleared"
"8411603","2022-11-17","697","460.27","24.00","Cleared"
"8411604","2022-11-17","712","9589.04","2852.00","Cleared"
"8411605","2022-11-17","715","3260.27","447.00","Cleared"
"8411606","2022-11-17","726","3260.27","1014.00","Cleared"
"8411607","2022-11-17","729","3260.27","650.00","Cleared"
"8411608","2022-11-17","732","7671.23","811.00","Cleared"
"8411609","2022-11-17","741","4027.40","516.00","Cleared"
"8411610","2022-11-17","744","920.55","3822.00","Cleared"
"8411611","2022-11-17","764","2876.71","2238.00","Cleared"
"8411612","2022-11-17","776","460.27","3134.00","Cleared"
"8411613","2022-11-17","817","9589.04","1082.00","Cleared"
"8411614","2022-11-17","826","1726.03","2917.00","Cleared"
"8411615","2022-11-17","857","1726.03","1388.00","Cleared"
"8411616","2022-11-17","865","4602.74","3733.00","Cleared"
"8411617","2022-11-17","871","2301.37","2061.00","Cleared"
"8411618","2022-11-17","881","2876.71","1737.00","Cleared"
"8411619","2022-11-17","888","1917.81","2939.00","Cleared"
"8411620","2022-11-17","918","1150.68","972.00","Cleared"
"8411621","2022-11-17","919","4794.52","4108.00","Cleared"
"8411622","2022-11-17","940","7671.23","324.00","Cleared"
"8411623","2022-11-17","942","3260.27","1538.00","Cleared"
"8411624","2022-11-17","974","3835.62","897.00","Cleared"
"8411625","2022-11-17","994","1342.47","3466.00","Cleared"
"8411626","2022-11-17","995","5753.42","3975.00","Cleared"
"8411627","2022-11-18","4","2493.15","2864.00","Cleared"
"8411628","2022-11-18","8","3068.49","2126.00","Cleared"
"8411629","2022-11-18","55","3835.62","3096.00","Cleared"
"8411630","2022-11-18","101","460.27","3936.00","Cleared"
"8411631","2022-11-18","106","1917.81","4412.00","Cleared"
"8411632","2022-11-18","131","3452.05","2070.00","Cleared"
"8411633","2022-11-18","139","7671.23","1707.00","Cleared"
"8411634","2022-11-18","148","2301.37","2092.00","Cleared"
"8411635","2022-11-18","197","5561.64","919.00","Cleared"
"8411636","2022-11-18","213","920.55","610.00","Cleared"
"8411637","2022-11-18","230","4602.74","2713.00","Cleared"
"8411638","2022-11-18","236","3260.27","4280.00","Cleared"
"8411639","2022-11-18","255","9589.04","891.00","Cleared"
"8411640","2022-11-18","269","5561.64","3478.00","Cleared"
"8411641","2022-11-18","277","4410.96","730.00","Cleared"
"8411642","2022-11-18","294","3835.62","559.00","Cleared"
"8411643","2022-11-18","308","1917.81","4406.00","Cleared"
"8411644","2022-11-18","320","24931.51","2609.00","Cleared"
"8411645","2022-11-18","324","2876.71","3535.00","Cleared"
"8411646","2022-11-18","337","6712.33","1335.00","Cleared"
"8411647","2022-11-18","359","4602.74","144.00","Cleared"
"8411648","2022-11-18","399","6712.33","2751.00","Cleared"
"8411649","2022-11-18","422","1534.25","3317.00","Cleared"
"8411650","2022-11-18","444","4602.74","3618.00","Cleared"
"8411651","2022-11-18","525","24931.51","417.00","Cleared"
"8411652","2022-11-18","562","2876.71","3231.00","Cleared"
"8411653","2022-11-18","568","3835.62","3803.00","Cleared"
"8411654","2022-11-18","587","1917.81","1510.00","Cleared"
"8411655","2022-11-18","632","1150.68","3341.00","Cleared"
"8411656","2022-11-18","644","2876.71","352.00","Cleared"
"8411657","2022-11-18","648","28767.12","1667.00","Cleared"
"8411658","2022-11-18","675","1342.47","3451.00","Cleared"
"8411659","2022-11-18","678","5753.42","3171.00","Cleared"
"8411660","2022-11-18","688","5753.42","784.00","Cleared"
"8411661","2022-11-18","693","3260.27","1423.00","Cleared"
"8411662","2022-11-18","718","2876.71","3766.00","Cleared"
"8411663","2022-11-18","724","9589.04","3784.00","Cleared"
"8411664","2022-11-18","727","1726.03","3610.00","Cleared"
"8411665","2022-11-18","731","3068.49","370.00","Cleared"
"8411666","2022-11-18","735","1150.68","2308.00","Cleared"
"8411667","2022-11-18","755","3260.27","1905.00","Cleared"
"8411668","2022-11-18","758","5753.42","661.00","Cleared"
"8411669","2022-11-18","759","28767.12","2800.00","Cleared"
"8411670","2022-11-18","765","3260.27","4180.00","Cleared"
"8411671","2022-11-18","767","5753.42","975.00","Cleared"
"8411672","2022-11-18","795","3068.49","2610.00","Cleared"
"8411673","2022-11-18","829","1534.25","535.00","Cleared"
"8411674","2022-11-18","844","1726.03","70.00","Cleared"
"8411675","2022-11-18","860","5753.42","2696.00","Cleared"
"8411676","2022-11-18","916","1726.03","3922.00","Cleared"
"8411677","2022-11-18","950","5139.73","4179.00","Cleared"
"8411678","2022-11-18","951","5561.64","2204.00","Cleared"
"8411679","2022-11-18","960","3068.49","3569.00","Cleared"
"8411680","2022-11-18","966","21095.89","2091.00","Cleared"
"8411681","2022-11-18","969","4794.52","3183.00","Cleared"
"8411682","2022-11-18","982","1917.81","4368.00","Cleared"
"8411683","2022-11-18","991","1534.25","1022.00","Cleared"
"8411684","2022-11-19","36","3260.27","3277.00","Pending Clearance"
"8411685","2022-11-19","42","5753.42","803.00","Pending Clearance"
"8411686","2022-11-19","65","3260.27","2550.00","Pending Clearance"
"8411687","2022-11-19","70","5753.42","611.00","Cleared"
"8411688","2022-11-19","107","4602.74","1411.00","Cleared"
"8411689","2022-11-19","128","3260.27","4367.00","Pending Clearance"
"8411690","2022-11-19","189","1687.67","1536.00","Pending Clearance"
"8411691","2022-11-19","204","1534.25","1450.00","Pending Clearance"
"8411692","2022-11-19","207","2876.71","1261.00","Cleared"
"8411693","2022-11-19","232","1917.81","2770.00","Cleared"
"8411694","2022-11-19","234","6712.33","3903.00","Cleared"
"8411695","2022-11-19","240","3835.62","1305.00","Pending Clearance"
"8411696","2022-11-19","261","4602.74","1303.00","Pending Clearance"
"8411697","2022-11-19","321","5753.42","2286.00","Cleared"
"8411698","2022-11-19","323","1726.03","3977.00","Cleared"
"8411699","2022-11-19","351","5753.42","2795.00","Cleared"
"8411700","2022-11-19","373","1726.03","1186.00","Cleared"
"8411701","2022-11-19","374","1150.68","1784.00","Cleared"
"8411702","2022-11-19","383","2876.71","4087.00","Cleared"
"8411703","2022-11-19","391","1534.25","2085.00","Cleared"
"8411704","2022-11-19","392","3260.27","4015.00","Cleared"
"8411705","2022-11-19","395","4794.52","3372.00","Cleared"
"8411706","2022-11-19","404","1917.81","2985.00","Cleared"
"8411707","2022-11-19","439","2876.71","1805.00","Pending Clearance"
"8411708","2022-11-19","456","1917.81","3049.00","Cleared"
"8411709","2022-11-19","459","1534.25","1250.00","Cleared"
"8411710","2022-11-19","460","2876.71","808.00","Cleared"
"8411711","2022-11-19","469","5753.42","203.00","Cleared"
"8411712","2022-11-19","470","4410.96","2605.00","Cleared"
"8411713","2022-11-19","495","3260.27","4456.00","Cleared"
"8411714","2022-11-19","520","28767.12","4331.00","Cleared"
"8411715","2022-11-19","534","3835.62","3095.00","Cleared"
"8411716","2022-11-19","545","4027.40","952.00","Pending Clearance"
"8411717","2022-11-19","565","460.27","2421.00","Cleared"
"8411718","2022-11-19","569","2876.71","2325.00","Cleared"
"8411719","2022-11-19","579","1917.81","782.00","Pending Clearance"
"8411720","2022-11-19","583","3835.62","205.00","Cleared"
"8411721","2022-11-19","595","28767.12","3484.00","Cleared"
"8411722","2022-11-19","612","28767.12","2172.00","Cleared"
"8411723","2022-11-19","614","4027.40","2521.00","Cleared"
"8411724","2022-11-19","615","1917.81","1303.00","Cleared"
"8411725","2022-11-19","616","1726.03","4047.00","Pending Clearance"
"8411726","2022-11-19","626","1687.67","2137.00","Cleared"
"8411727","2022-11-19","651","1726.03","3253.00","Cleared"
"8411728","2022-11-19","653","2876.71","339.00","Cleared"
"8411729","2022-11-19","680","460.27","3167.00","Cleared"
"8411730","2022-11-19","689","2301.37","1022.00","Cleared"
"8411731","2022-11-19","704","3260.27","2275.00","Cleared"
"8411732","2022-11-19","705","4219.18","283.00","Cleared"
"8411733","2022-11-19","708","1534.25","3629.00","Pending Clearance"
"8411734","2022-11-19","710","4219.18","1841.00","Cleared"
"8411735","2022-11-19","713","1726.03","4403.00","Cleared"
"8411736","2022-11-19","714","3260.27","721.00","Cleared"
"8411737","2022-11-19","746","28767.12","2253.00","Pending Clearance"
"8411738","2022-11-19","756","1342.47","2273.00","Cleared"
"8411739","2022-11-19","777","3260.27","1721.00","Cleared"
"8411740","2022-11-19","791","2493.15","1207.00","Cleared"
"8411741","2022-11-19","796","1150.68","1417.00","Pending Clearance"
"8411742","2022-11-19","800","1917.81","3365.00","Cleared"
"8411743","2022-11-19","814","24931.51","758.00","Pending Clearance"
"8411744","2022-11-19","815","2876.71","535.00","Pending Clearance"
"8411745","2022-11-19","877","1917.81","2038.00","Cleared"
"8411746","2022-11-19","885","4410.96","837.00","Cleared"
"8411747","2022-11-19","893","9589.04","970.00","Cleared"
"8411748","2022-11-19","900","5139.73","1552.00","Cleared"
"8411749","2022-11-19","904","1687.67","143.00","Cleared"
"8411750","2022-11-19","907","3260.27","3277.00","Cleared"
"8411751","2022-11-19","927","2876.71","3267.00","Cleared"
"8411752","2022-11-19","928","7671.23","4301.00","Cleared"
"8411753","2022-11-19","931","2493.15","1606.00","Cleared"
"8411754","2022-11-19","978","4027.40","275.00","Cleared"
"8411755","2022-11-19","996","1917.81","2889.00","Cleared"
"8411756","2022-11-19","1000","4219.18","2776.00","Pending Clearance"
"8411757","2022-11-20","66","3260.27","1871.00","Cleared"
"8411758","2022-11-20","160","3068.49","4239.00","Pending Clearance"
"8411759","2022-11-20","169","21095.89","972.00","Pending Clearance"
"8411760","2022-11-20","214","4794.52","3044.00","Pending Clearance"
"8411761","2022-11-20","219","1726.03","1711.00","Cleared"
"8411762","2022-11-20","220","2493.15","1763.00","Pending Clearance"
"8411763","2022-11-20","225","24931.51","1310.00","Cleared"
"8411764","2022-11-20","226","1917.81","2688.00","Cleared"
"8411765","2022-11-20","267","3068.49","3035.00","Pending Clearance"
"8411766","2022-11-20","310","21095.89","2422.00","Pending Clearance"
"8411767","2022-11-20","377","7671.23","4483.00","Cleared"
"8411768","2022-11-20","380","6712.33","2527.00","Pending Clearance"
"8411769","2022-11-20","384","3260.27","2905.00","Pending Clearance"
"8411770","2022-11-20","403","4602.74","1101.00","Cleared"
"8411771","2022-11-20","413","5139.73","3939.00","Pending Clearance"
"8411772","2022-11-20","433","3452.05","4113.00","Cleared"
"8411773","2022-11-20","435","4027.40","3140.00","Cleared"
"8411774","2022-11-20","440","5753.42","3757.00","Cleared"
"8411775","2022-11-20","462","3835.62","3511.00","Pending Clearance"
"8411776","2022-11-20","475","4410.96","3316.00","Pending Clearance"
"8411777","2022-11-20","514","1726.03","3374.00","Cleared"
"8411778","2022-11-20","523","7671.23","3286.00","Cleared"
"8411779","2022-11-20","560","9589.04","1176.00","Cleared"
"8411780","2022-11-20","588","5753.42","1639.00","Cleared"
"8411781","2022-11-20","641","5139.73","2767.00","Cleared"
"8411782","2022-11-20","650","2493.15","2781.00","Cleared"
"8411783","2022-11-20","657","1687.67","3943.00","Pending Clearance"
"8411784","2022-11-20","737","1150.68","184.00","Pending Clearance"
"8411785","2022-11-20","745","3068.49","2319.00","Cleared"
"8411786","2022-11-20","749","2876.71","4321.00","Pending Clearance"
"8411787","2022-11-20","828","3835.62","3095.00","Pending Clearance"
"8411788","2022-11-20","840","3452.05","843.00","Pending Clearance"
"8411789","2022-11-20","866","3260.27","1408.00","Pending Clearance"
"8411790","2022-11-20","874","2876.71","1030.00","Pending Clearance"
"8411791","2022-11-20","878","5139.73","4034.00","Cleared"
"8411792","2022-11-21","10","2876.71","1526.00","Pending Clearance"
"8411793","2022-11-21","22","5753.42","2113.00","Cleared"
"8411794","2022-11-21","27","9589.04","2829.00","Cleared"
"8411795","2022-11-21","52","5561.64","1487.00","Pending Clearance"
"8411796","2022-11-21","56","5561.64","3100.00","Pending Clearance"
"8411797","2022-11-21","59","2301.37","3453.00","Pending Clearance"
"8411798","2022-11-21","60","2301.37","3440.00","Pending Clearance"
"8411799","2022-11-21","77","3260.27","2523.00","Pending Clearance"
"8411800","2022-11-21","78","460.27","2290.00","Pending Clearance"
"8411801","2022-11-21","151","4219.18","3810.00","Cleared"
"8411802","2022-11-21","155","2876.71","3653.00","Pending Clearance"
"8411803","2022-11-21","162","5753.42","625.00","Cleared"
"8411804","2022-11-21","163","3260.27","64.00","Pending Clearance"
"8411805","2022-11-21","238","4027.40","1017.00","Pending Clearance"
"8411806","2022-11-21","259","6712.33","1280.00","Pending Clearance"
"8411807","2022-11-21","276","3260.27","2623.00","Cleared"
"8411808","2022-11-21","282","1917.81","2258.00","Cleared"
"8411809","2022-11-21","289","4410.96","753.00","Pending Clearance"
"8411810","2022-11-21","311","4410.96","4357.00","Pending Clearance"
"8411811","2022-11-21","312","1726.03","796.00","Pending Clearance"
"8411812","2022-11-21","326","1917.81","970.00","Pending Clearance"
"8411813","2022-11-21","329","1342.47","2700.00","Pending Clearance"
"8411814","2022-11-21","344","1917.81","1865.00","Pending Clearance"
"8411815","2022-11-21","349","2493.15","3848.00","Pending Clearance"
"8411816","2022-11-21","353","1150.68","4413.00","Pending Clearance"
"8411817","2022-11-21","386","28767.12","2762.00","Cleared"
"8411818","2022-11-21","408","3068.49","2862.00","Pending Clearance"
"8411819","2022-11-21","419","7671.23","3505.00","Pending Clearance"
"8411820","2022-11-21","423","2876.71","3886.00","Pending Clearance"
"8411821","2022-11-21","424","3260.27","3524.00","Pending Clearance"
"8411822","2022-11-21","426","2876.71","1907.00","Pending Clearance"
"8411823","2022-11-21","437","3835.62","31.00","Cleared"
"8411824","2022-11-21","442","5139.73","1391.00","Pending Clearance"
"8411825","2022-11-21","443","1917.81","4019.00","Pending Clearance"
"8411826","2022-11-21","445","5561.64","2180.00","Pending Clearance"
"8411827","2022-11-21","447","1687.67","411.00","Pending Clearance"
"8411828","2022-11-21","478","6712.33","3427.00","Pending Clearance"
"8411829","2022-11-21","484","3835.62","1060.00","Cleared"
"8411830","2022-11-21","518","1150.68","1815.00","Pending Clearance"
"8411831","2022-11-21","519","1342.47","2477.00","Pending Clearance"
"8411832","2022-11-21","524","2876.71","3392.00","Pending Clearance"
"8411833","2022-11-21","528","4027.40","1298.00","Pending Clearance"
"8411834","2022-11-21","543","5753.42","3358.00","Cleared"
"8411835","2022-11-21","563","1150.68","1690.00","Pending Clearance"
"8411836","2022-11-21","576","5561.64","21.00","Cleared"
"8411837","2022-11-21","590","1917.81","579.00","Pending Clearance"
"8411838","2022-11-21","594","24931.51","3522.00","Pending Clearance"
"8411839","2022-11-21","598","4027.40","2609.00","Cleared"
"8411840","2022-11-21","617","1917.81","3028.00","Pending Clearance"
"8411841","2022-11-21","627","3835.62","3276.00","Pending Clearance"
"8411842","2022-11-21","645","4602.74","2644.00","Cleared"
"8411843","2022-11-21","669","3835.62","2676.00","Pending Clearance"
"8411844","2022-11-21","707","3835.62","1377.00","Pending Clearance"
"8411845","2022-11-21","736","2876.71","1217.00","Pending Clearance"
"8411846","2022-11-21","738","1687.67","71.00","Pending Clearance"
"8411847","2022-11-21","760","5753.42","117.00","Cleared"
"8411848","2022-11-21","762","5753.42","2166.00","Pending Clearance"
"8411849","2022-11-21","779","3260.27","3786.00","Pending Clearance"
"8411850","2022-11-21","789","1726.03","1232.00","Pending Clearance"
"8411851","2022-11-21","801","3260.27","2744.00","Pending Clearance"
"8411852","2022-11-21","810","1726.03","3054.00","Pending Clearance"
"8411853","2022-11-21","811","3260.27","3425.00","Pending Clearance"
"8411854","2022-11-21","823","7671.23","2868.00","Cleared"
"8411855","2022-11-21","838","3068.49","1663.00","Pending Clearance"
"8411856","2022-11-21","839","1917.81","1538.00","Pending Clearance"
"8411857","2022-11-21","855","4219.18","2308.00","Cleared"
"8411858","2022-11-21","859","1726.03","2142.00","Pending Clearance"
"8411859","2022-11-21","869","28767.12","4201.00","Cleared"
"8411860","2022-11-21","872","1534.25","4356.00","Pending Clearance"
"8411861","2022-11-21","884","28767.12","279.00","Pending Clearance"
"8411862","2022-11-21","898","24931.51","1903.00","Pending Clearance"
"8411863","2022-11-21","908","3835.62","156.00","Pending Clearance"
"8411864","2022-11-21","912","3260.27","251.00","Pending Clearance"
"8411865","2022-11-21","923","2876.71","1246.00","Pending Clearance"
"8411866","2022-11-21","932","2876.71","2767.00","Pending Clearance"
"8411867","2022-11-21","935","920.55","3024.00","Pending Clearance"
"8411868","2022-11-21","949","3260.27","547.00","Pending Clearance"
"8411869","2022-11-21","954","2301.37","1391.00","Pending Clearance"
"8411870","2022-11-21","956","5753.42","2644.00","Pending Clearance"
"8411871","2022-11-21","964","2876.71","2297.00","Cleared"
"8411872","2022-11-21","971","5561.64","2631.00","Cleared"
"8411873","2022-11-21","975","21095.89","1341.00","Pending Clearance"
"8411874","2022-11-21","989","3835.62","3218.00","Pending Clearance"
"8411875","2022-11-22","12","7671.23","1360.00","Pending Clearance"
"8411876","2022-11-22","14","21095.89","3307.00","Pending Clearance"
"8411877","2022-11-22","23","4794.52","2183.00","Pending Clearance"
"8411878","2022-11-22","38","1687.67","869.00","Pending Clearance"
"8411879","2022-11-22","54","3068.49","1510.00","Pending Clearance"
